,Name,Commit,Runtime,Hostname,Notes,GPU Type,Sweep,Tags,End Time,Created,State,Group,epochs,lr,max_len,model_name,batch_size,epoch,fold_accuracy,fold_f1,fold_precision,fold_recall,mean_accuracy,mean_f1,mean_precision,mean_recall,std_accuracy,std_f1,std_precision,std_recall,train_acc_epoch,train_acc_step,train_f1_epoch,train_f1_step,train_loss_epoch,train_loss_step,train_precision_epoch,train_precision_step,train_recall_epoch,train_recall_step,val_acc,val_f1,val_loss,val_precision,val_recall,fold_loss,fold_roc_auc,mean_loss,mean_roc_auc,std_loss,std_roc_auc,train_acc,train_f1,train_loss,trainer/global_step,val_acc_epoch,val_acc_step,val_f1_epoch,val_f1_step,val_loss_epoch,val_loss_step,model_size,model_architecture,model_type
864,visionary-sweep-110,d62455888b3f74af3ad053569690a1603b417a0f,139,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-05T00:01:03.000Z,2023-10-04T23:58:44.000Z,finished,,3,3e-05,256,bert-base-uncased,,3,0.504053354263305,0.467350304126739,0.488216489553451,0.504053354263305,0.503747135400772,0.466475737094879,0.506176263093948,0.503747135400772,0.0154353769257125,0.0209541795098993,0.0215236381184443,0.0154353769257125,0.49719563126564,0.527272760868072,0.464534282684326,0.492063522338867,0.699161827564239,0.697755813598632,0.497648209333419,0.523809552192688,0.49719563126564,0.527272760868072,0.504053354263305,0.467350304126739,0.69584047794342,0.488216489553451,0.504053354263305,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
865,sweet-sweep-367,d62455888b3f74af3ad053569690a1603b417a0f,237,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-05T13:09:03.000Z,2023-10-05T13:05:06.000Z,finished,,5,2e-05,256,bert-base-uncased,,5,0.466707199811935,0.43554463982582,0.455259054899215,0.466707199811935,0.4989481985569,0.46644914150238,0.496861487627029,0.4989481985569,0.0188925290483672,0.0225638491491614,0.02414541851721,0.0188925290483672,0.505456030368804,0.436363637447357,0.481709390878677,0.375,0.696010649204254,0.718673288822174,0.504160463809967,0.436363637447357,0.505456030368804,0.436363637447357,0.466707199811935,0.43554463982582,0.696391999721527,0.455259054899215,0.466707199811935,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
866,kind-sweep-624,d62455888b3f74af3ad053569690a1603b417a0f,190,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-06T06:07:05.000Z,2023-10-06T06:03:55.000Z,finished,,3,2e-05,256,bert-base-uncased,,3,0.481596857309341,0.460698336362838,0.480068027973175,0.481596857309341,0.486954569816589,0.466424083709716,0.48430962562561,0.486954569816589,0.0200114715433747,0.0178608092413623,0.0188175373259385,0.0200114715433747,0.487820237874984,0.227272734045982,0.455149918794632,0.238095238804817,0.699591398239135,0.718066394329071,0.484706848859787,0.25,0.487820237874984,0.227272734045982,0.481596857309341,0.460698336362838,0.691923022270202,0.480068027973175,0.481596857309341,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
867,azure-sweep-98,d62455888b3f74af3ad053569690a1603b417a0f,165,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-04T23:31:09.000Z,2023-10-04T23:28:24.000Z,finished,,4,2e-05,256,bert-base-uncased,,4,0.511232674121856,0.48610246181488,0.514671742916107,0.511232674121856,0.490817528963089,0.466412621736526,0.494238305091857,0.490817528963089,0.0263590908237946,0.0204957552950353,0.0281730325102215,0.0263590908237946,0.481826275587081,0.327272742986679,0.459027618169784,0.33333334326744,0.700030148029327,0.708941400051116,0.482687622308731,0.349206358194351,0.481826275587081,0.327272742986679,0.511232674121856,0.48610246181488,0.690649330615997,0.514671742916107,0.511232674121856,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
868,cerulean-sweep-10,d62455888b3f74af3ad053569690a1603b417a0f,106,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-04T20:04:14.000Z,2023-10-04T20:02:28.000Z,finished,,3,2e-05,256,bert-base-uncased,,3,0.508007884025573,0.481033325195312,0.504176199436187,0.508007884025573,0.490390628576278,0.466343116760253,0.485432547330856,0.490390628576278,0.0245017160769391,0.0233209740744028,0.0275326311576512,0.0245017160769391,0.466710478067398,0.57272732257843,0.453902214765548,0.546558678150177,0.699059009552002,0.697877764701843,0.476495891809463,0.5625,0.466710478067398,0.57272732257843,0.508007884025573,0.481033325195312,0.691231966018676,0.504176199436187,0.508007884025573,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
869,legendary-sweep-244,d62455888b3f74af3ad053569690a1603b417a0f,155,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-05T06:33:46.000Z,2023-10-05T06:31:11.000Z,finished,,3,2e-05,256,bert-base-uncased,,3,0.478701949119567,0.467565268278121,0.482037007808685,0.478701949119567,0.488910245895385,0.466320312023162,0.483820420503616,0.488910245895385,0.0155175961288592,0.0190516001702404,0.0184698131459165,0.0155175961288592,0.52354472875595,0.518181800842285,0.494733929634094,0.515151500701904,0.696122825145721,0.699830830097198,0.521963000297546,0.516666650772094,0.52354472875595,0.518181800842285,0.478701949119567,0.467565268278121,0.695326328277587,0.482037007808685,0.478701949119567,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
870,ethereal-sweep-418,d62455888b3f74af3ad053569690a1603b417a0f,218,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-05T16:05:24.000Z,2023-10-05T16:01:46.000Z,finished,,3,2e-05,256,bert-base-uncased,,3,0.505777657032012,0.493777245283126,0.507399082183837,0.505777657032012,0.48478952050209,0.466191208362579,0.482246607542037,0.48478952050209,0.0222644263873815,0.0249345944738282,0.0278234131811884,0.0222644263873815,0.496108055114746,0.472727298736572,0.470833986997604,0.46666669845581,0.696191072463989,0.701113879680633,0.496450752019882,0.476190507411956,0.496108055114746,0.472727298736572,0.505777657032012,0.493777245283126,0.693024635314941,0.507399082183837,0.505777657032012,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
871,cosmic-sweep-328,d62455888b3f74af3ad053569690a1603b417a0f,201,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-05T11:03:35.000Z,2023-10-05T11:00:14.000Z,finished,,4,2e-05,256,bert-base-uncased,,4,0.535455703735351,0.51699012517929,0.533179223537445,0.535455703735351,0.488387137651443,0.466156411170959,0.486386013031005,0.488387137651443,0.0287439071235581,0.0280291273326037,0.02922653306768,0.0287439071235581,0.505907893180847,0.372727274894714,0.480446547269821,0.376623392105102,0.697298049926757,0.686858892440795,0.50841200351715,0.383333355188369,0.505907893180847,0.372727274894714,0.535455703735351,0.51699012517929,0.691143751144409,0.533179223537445,0.535455703735351,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
872,divine-sweep-8,d62455888b3f74af3ad053569690a1603b417a0f,110,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-04T20:00:32.000Z,2023-10-04T19:58:42.000Z,finished,,3,2e-05,256,bert-base-uncased,,3,0.503202974796295,0.468813598155975,0.496419101953506,0.503202974796295,0.499313527345657,0.466150856018066,0.495298147201538,0.499313527345657,0.029077072710058,0.0377599532952545,0.0342542372001637,0.029077072710058,0.486717700958251,0.381818175315856,0.466527074575424,0.365079373121261,0.698817193508148,0.712992429733276,0.487267613410949,0.396825402975082,0.486717700958251,0.381818175315856,0.503202974796295,0.468813598155975,0.694255590438842,0.496419101953506,0.503202974796295,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
873,fearless-sweep-685,d62455888b3f74af3ad053569690a1603b417a0f,241,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-06T10:35:10.000Z,2023-10-06T10:31:09.000Z,finished,,4,2e-05,256,bert-base-uncased,,4,0.484251827001571,0.464110344648361,0.482381492853164,0.484251827001571,0.490405529737472,0.466113758087158,0.486507499217987,0.490405529737472,0.0273496378582384,0.025332728890452,0.0300816366496705,0.0273496378582384,0.481637150049209,0.236363649368286,0.460179448127746,0.238095253705978,0.697553694248199,0.727291524410247,0.482249498367309,0.269841283559799,0.481637150049209,0.236363649368286,0.484251827001571,0.464110344648361,0.693244993686676,0.482381492853164,0.484251827001571,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
874,hardy-sweep-605,d62455888b3f74af3ad053569690a1603b417a0f,318,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-06T04:50:32.000Z,2023-10-06T04:45:14.000Z,finished,,5,2e-05,256,bert-base-uncased,,5,0.503333508968353,0.478871256113052,0.515235900878906,0.503333508968353,0.491286033391952,0.466099548339843,0.49149180650711,0.491286033391952,0.0168992329469488,0.0226821804946717,0.0237238517550903,0.0168992329469488,0.492228001356124,0.654545485973358,0.472973465919494,0.666666626930236,0.698461353778839,0.648472070693969,0.493080735206604,0.717948734760284,0.492228001356124,0.654545485973358,0.503333508968353,0.478871256113052,0.69388723373413,0.515235900878906,0.503333508968353,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
875,twilight-sweep-121,d62455888b3f74af3ad053569690a1603b417a0f,165,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-05T00:31:16.000Z,2023-10-05T00:28:31.000Z,finished,,4,2e-05,256,bert-base-uncased,,4,0.50272786617279,0.463876187801361,0.512820363044738,0.50272786617279,0.488834202289581,0.466079151630401,0.487733417749405,0.488834202289581,0.00836674858643187,0.00872536059212802,0.0149034863688424,0.00836674858643187,0.5072483420372,0.563636362552642,0.484809279441833,0.563636362552642,0.69715929031372,0.696441233158111,0.511163532733917,0.563636362552642,0.5072483420372,0.563636362552642,0.50272786617279,0.463876187801361,0.691281676292419,0.512820363044738,0.50272786617279,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
876,lemon-sweep-694,d62455888b3f74af3ad053569690a1603b417a0f,303,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-06T11:14:10.000Z,2023-10-06T11:09:07.000Z,finished,,5,3e-05,128,bert-base-uncased,,5,0.491069585084915,0.462421119213104,0.496947348117828,0.491069585084915,0.493298643827438,0.466070681810379,0.488090682029724,0.493298643827438,0.0173747225538599,0.0267777188909493,0.0229871437086447,0.0173747225538599,0.503565788269043,0.427272737026214,0.479481816291809,0.41700404882431,0.696528553962707,0.719042122364044,0.504806160926818,0.4375,0.503565788269043,0.427272737026214,0.491069585084915,0.462421119213104,0.694669544696807,0.496947348117828,0.491069585084915,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
877,snowy-sweep-295,d62455888b3f74af3ad053569690a1603b417a0f,218,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-05T09:15:24.000Z,2023-10-05T09:11:46.000Z,finished,,4,3e-05,256,bert-base-uncased,,4,0.490677297115325,0.438336908817291,0.467772781848907,0.490677297115325,0.503196913003921,0.466049093008041,0.493149161338806,0.503196913003921,0.0159728162065693,0.0216009221187432,0.0224159395212332,0.0159728162065693,0.490464895963668,0.563636362552642,0.467753112316131,0.563636362552642,0.697162091732025,0.692663431167602,0.49532076716423,0.563636362552642,0.490464895963668,0.563636362552642,0.490677297115325,0.438336908817291,0.694733142852783,0.467772781848907,0.490677297115325,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
878,zany-sweep-287,d62455888b3f74af3ad053569690a1603b417a0f,196,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-05T08:49:05.000Z,2023-10-05T08:45:49.000Z,finished,,4,2e-05,256,bert-base-uncased,,4,0.493620038032531,0.467247724533081,0.499416321516037,0.493620038032531,0.487589991092681,0.465990513563156,0.485970848798751,0.487589991092681,0.0313483332430387,0.0350773672501201,0.0342402519967189,0.0313483332430387,0.503467857837677,0.318181812763214,0.476790994405746,0.304347813129425,0.698122441768646,0.715556800365448,0.504743814468383,0.291666656732559,0.503467857837677,0.318181812763214,0.493620038032531,0.467247724533081,0.692466676235199,0.499416321516037,0.493620038032531,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
879,eternal-sweep-184,d62455888b3f74af3ad053569690a1603b417a0f,181,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-05T03:36:43.000Z,2023-10-05T03:33:42.000Z,finished,,4,3e-05,256,bert-base-uncased,,4,0.486173093318939,0.446573883295059,0.481646686792373,0.486173093318939,0.501089566946029,0.465987205505371,0.495131433010101,0.501089566946029,0.0258827169421692,0.026331775353768,0.0406741453946169,0.0258827169421692,0.510173738002777,0.327272742986679,0.480460524559021,0.33333334326744,0.696746945381164,0.717638194561004,0.505622923374176,0.349206358194351,0.510173738002777,0.327272742986679,0.486173093318939,0.446573883295059,0.694322884082794,0.481646686792373,0.486173093318939,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
880,fluent-sweep-290,d62455888b3f74af3ad053569690a1603b417a0f,198,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-05T08:58:57.000Z,2023-10-05T08:55:39.000Z,finished,,4,2e-05,256,bert-base-uncased,,4,0.483788937330246,0.464008331298828,0.487852036952972,0.483788937330246,0.495142257213592,0.465902650356292,0.492213433980941,0.495142257213592,0.0261368355916197,0.0325201797065109,0.0276764883036823,0.0261368355916197,0.51571100950241,0.6636363863945,0.490941196680068,0.65367966890335,0.69487851858139,0.68636679649353,0.512524962425231,0.649999976158142,0.51571100950241,0.6636363863945,0.483788937330246,0.464008331298828,0.696515560150146,0.487852036952972,0.483788937330246,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
881,twilight-sweep-221,d62455888b3f74af3ad053569690a1603b417a0f,186,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-05T05:24:33.000Z,2023-10-05T05:21:27.000Z,finished,,4,2e-05,256,bert-base-uncased,,4,0.483729720115661,0.44572839140892,0.475609213113784,0.483729720115661,0.497576415538787,0.46588470339775,0.495542538166046,0.497576415538787,0.0280263646520191,0.0178698082752576,0.0314292101172667,0.0280263646520191,0.49403840303421,0.518181800842285,0.471812516450881,0.515151500701904,0.698364317417144,0.677935421466827,0.493355840444564,0.516666650772094,0.49403840303421,0.518181800842285,0.483729720115661,0.44572839140892,0.693430244922637,0.475609213113784,0.483729720115661,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
882,fallen-sweep-330,d62455888b3f74af3ad053569690a1603b417a0f,197,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-05T11:10:47.000Z,2023-10-05T11:07:30.000Z,finished,,4,2e-05,128,bert-base-uncased,,4,0.505986094474792,0.465805232524871,0.495883822441101,0.505986094474792,0.494529485702514,0.465859514474868,0.486899000406265,0.494529485702514,0.0120236615916654,0.0146830347210928,0.011945976583191,0.0120236615916654,0.496132761240005,0.272727280855178,0.475274980068206,0.272727280855178,0.696859538555145,0.684287667274475,0.500464916229248,0.272727280855178,0.496132761240005,0.272727280855178,0.505986094474792,0.465805232524871,0.6944100856781,0.495883822441101,0.505986094474792,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
883,logical-sweep-719,d62455888b3f74af3ad053569690a1603b417a0f,237,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-06T12:56:43.000Z,2023-10-06T12:52:46.000Z,finished,,3,2e-05,256,bert-base-uncased,,3,0.491360574960708,0.459438145160675,0.477110028266906,0.491360574960708,0.496432012319564,0.465832358598709,0.488381993770599,0.496432012319564,0.0244792632912513,0.0225286871881625,0.0291044433948775,0.0244792632912513,0.515612483024597,0.472727298736572,0.492259502410888,0.46666669845581,0.697562336921691,0.679813146591186,0.521018922328949,0.476190507411956,0.515612483024597,0.472727298736572,0.491360574960708,0.459438145160675,0.695251703262329,0.477110028266906,0.491360574960708,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
884,charmed-sweep-211,d62455888b3f74af3ad053569690a1603b417a0f,218,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-05T04:53:22.000Z,2023-10-05T04:49:44.000Z,finished,,5,2e-05,256,bert-base-uncased,,5,0.52106773853302,0.49456113576889,0.526299774646759,0.52106773853302,0.492440819740295,0.465798264741897,0.490316653251648,0.492440819740295,0.019807914468927,0.0273000734405088,0.0233321480873044,0.019807914468927,0.488654285669326,0.463636368513107,0.455809831619262,0.45893719792366,0.701784193515777,0.664841771125793,0.481811612844467,0.45833334326744,0.488654285669326,0.463636368513107,0.52106773853302,0.49456113576889,0.691809773445129,0.526299774646759,0.52106773853302,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
885,lilac-sweep-595,d62455888b3f74af3ad053569690a1603b417a0f,156,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-06T04:03:15.000Z,2023-10-06T04:00:39.000Z,finished,,2,2e-05,128,bert-base-uncased,,2,0.492536097764968,0.447069019079208,0.509104788303375,0.492536097764968,0.501376491785049,0.46570461988449,0.500011283159256,0.501376491785049,0.0120910465800102,0.0151817625633678,0.0162072859496103,0.0120910465800102,0.502729654312133,0.627272725105285,0.48058858513832,0.560784339904785,0.695307254791259,0.704882740974426,0.503899991512298,0.616666674613952,0.502729654312133,0.627272725105285,0.492536097764968,0.447069019079208,0.69437688589096,0.509104788303375,0.492536097764968,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
886,swift-sweep-499,d62455888b3f74af3ad053569690a1603b417a0f,321,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-05T21:39:44.000Z,2023-10-05T21:34:23.000Z,finished,,5,3e-05,256,bert-base-uncased,,5,0.513891696929931,0.471982717514038,0.516840159893035,0.513891696929931,0.498354178667068,0.465657597780227,0.500725865364074,0.498354178667068,0.0311774360733847,0.0345823971922234,0.0324202190919844,0.0311774360733847,0.500315308570861,0.600000023841857,0.470638483762741,0.589743614196777,0.697440087795257,0.664013624191284,0.498501390218734,0.866666674613952,0.500315308570861,0.600000023841857,0.513891696929931,0.471982717514038,0.694027006626129,0.516840159893035,0.513891696929931,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
887,deft-sweep-645,d62455888b3f74af3ad053569690a1603b417a0f,331,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-06T07:37:24.000Z,2023-10-06T07:31:53.000Z,finished,,5,3e-05,256,bert-base-uncased,,5,0.521967709064483,0.475804656744003,0.535612404346466,0.521967709064483,0.498438513278961,0.465611624717712,0.500557512044906,0.498438513278961,0.0217153770250959,0.0229506599133411,0.0284037619608349,0.0217153770250959,0.472433239221572,0.418181806802749,0.445950746536254,0.418181806802749,0.697124242782592,0.676328182220459,0.469440549612045,0.418181806802749,0.472433239221572,0.418181806802749,0.521967709064483,0.475804656744003,0.69353437423706,0.535612404346466,0.521967709064483,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
888,daily-sweep-637,d62455888b3f74af3ad053569690a1603b417a0f,272,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-06T07:01:58.000Z,2023-10-06T06:57:26.000Z,finished,,4,2e-05,256,bert-base-uncased,,4,0.477398335933685,0.438434243202209,0.473379671573638,0.477398335933685,0.494548922777175,0.465607303380966,0.494967490434646,0.494548922777175,0.0376489012427521,0.0464645744343561,0.0422923249501221,0.0376489012427521,0.502421557903289,0.654545485973358,0.480424761772155,0.666666626930236,0.694769203662872,0.654323697090148,0.508855044841766,0.717948734760284,0.502421557903289,0.654545485973358,0.477398335933685,0.438434243202209,0.694421291351318,0.473379671573638,0.477398335933685,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
889,dry-sweep-72,d62455888b3f74af3ad053569690a1603b417a0f,158,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-04T22:21:24.000Z,2023-10-04T22:18:46.000Z,finished,,4,3e-05,256,bert-base-uncased,,4,0.495795905590057,0.469951719045639,0.502711594104766,0.495795905590057,0.50120130777359,0.465577399730682,0.499039858579635,0.50120130777359,0.0186302580079833,0.0244221258620348,0.0259706801362249,0.0186302580079833,0.492803007364273,0.409090906381607,0.47191846370697,0.360000014305114,0.695996403694152,0.668929457664489,0.49360653758049,0.321428567171096,0.492803007364273,0.409090906381607,0.495795905590057,0.469951719045639,0.693706274032592,0.502711594104766,0.495795905590057,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
890,skilled-sweep-565,d62455888b3f74af3ad053569690a1603b417a0f,272,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-06T02:12:20.000Z,2023-10-06T02:07:48.000Z,finished,,4,2e-05,256,bert-base-uncased,,4,0.465879499912261,0.450653284788131,0.482414245605468,0.465879499912261,0.493247759342193,0.465563321113586,0.492830693721771,0.493247759342193,0.0199421076504564,0.00762983472386811,0.0166421369498058,0.0199421076504564,0.507130742073059,0.327272742986679,0.483022570610046,0.33333334326744,0.695910573005676,0.70062655210495,0.50914043188095,0.349206358194351,0.507130742073059,0.327272742986679,0.465879499912261,0.450653284788131,0.693513929843902,0.482414245605468,0.465879499912261,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
891,eternal-sweep-424,d62455888b3f74af3ad053569690a1603b417a0f,193,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-05T16:29:38.000Z,2023-10-05T16:26:25.000Z,finished,,3,2e-05,256,bert-base-uncased,,3,0.547610104084014,0.531437456607818,0.548911213874816,0.547610104084014,0.487545895576477,0.465387344360351,0.482544636726379,0.487545895576477,0.0371946652966386,0.0374686634351054,0.0389139904415374,0.0371946652966386,0.483238190412521,0.536363661289215,0.460841178894042,0.435294121503829,0.698836505413055,0.737748503684997,0.484531134366989,0.541666686534881,0.483238190412521,0.536363661289215,0.547610104084014,0.531437456607818,0.691739559173584,0.548911213874816,0.547610104084014,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
892,vague-sweep-711,d62455888b3f74af3ad053569690a1603b417a0f,239,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-06T12:25:20.000Z,2023-10-06T12:21:21.000Z,finished,,4,3e-05,256,bert-base-uncased,,4,0.51790052652359,0.47304743528366,0.512113869190216,0.51790052652359,0.496966153383255,0.465309500694274,0.490067422389984,0.496966153383255,0.0210929837063722,0.026137255010257,0.0249181349153061,0.0210929837063722,0.482813239097595,0.6636363863945,0.451244562864303,0.65367966890335,0.699671506881713,0.643494009971618,0.485204458236694,0.649999976158142,0.482813239097595,0.6636363863945,0.51790052652359,0.47304743528366,0.694661796092987,0.512113869190216,0.51790052652359,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
893,eager-sweep-829,d62455888b3f74af3ad053569690a1603b417a0f,223,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-06T20:47:12.000Z,2023-10-06T20:43:29.000Z,finished,,3,2e-05,128,bert-base-uncased,,3,0.514015018939971,0.483457714319229,0.517469108104705,0.514015018939971,0.494788038730621,0.465239322185516,0.494569182395935,0.494788038730621,0.0121402534026234,0.0247536751646077,0.0155410774143926,0.0121402534026234,0.465768784284591,0.327272742986679,0.44752287864685,0.33333334326744,0.701119780540466,0.713769435882568,0.468770176172256,0.349206358194351,0.465768784284591,0.327272742986679,0.514015018939971,0.483457714319229,0.693610370159149,0.517469108104705,0.514015018939971,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
894,polar-sweep-401,d62455888b3f74af3ad053569690a1603b417a0f,205,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-05T14:57:10.000Z,2023-10-05T14:53:45.000Z,finished,,4,2e-05,256,bert-base-uncased,,4,0.481786578893661,0.421498209238052,0.465413391590118,0.481786578893661,0.498797309398651,0.4651899933815,0.488920617103576,0.498797309398651,0.0254651108390918,0.0360472982378872,0.0302142062279798,0.0254651108390918,0.471442997455596,0.472727298736572,0.454118996858596,0.46666669845581,0.698858976364135,0.687904119491577,0.477297067642211,0.476190507411956,0.471442997455596,0.472727298736572,0.481786578893661,0.421498209238052,0.694607317447662,0.465413391590118,0.481786578893661,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
895,fiery-sweep-95,d62455888b3f74af3ad053569690a1603b417a0f,164,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-04T23:23:11.000Z,2023-10-04T23:20:27.000Z,finished,,4,2e-05,256,bert-base-uncased,,4,0.540245950222015,0.507982671260833,0.540236592292785,0.540245950222015,0.490839278697967,0.465180951356887,0.487020599842071,0.490839278697967,0.0312362381665559,0.0303590998332287,0.0349425005323719,0.0312362381665559,0.496265113353729,0.709090948104858,0.476605713367462,0.709090948104858,0.697488784790039,0.650430142879486,0.50788277387619,0.709090948104858,0.496265113353729,0.709090948104858,0.540245950222015,0.507982671260833,0.690714240074157,0.540236592292785,0.540245950222015,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
896,curious-sweep-606,d62455888b3f74af3ad053569690a1603b417a0f,237,compute-container-otiefy-77756f7f5b-4zj9x,-,NVIDIA A100 80GB PCIe,nncuo8gi,,2023-10-06T04:54:32.000Z,2023-10-06T04:50:35.000Z,finished,,4,3e-05,128,bert-base-uncased,,4,0.536059617996215,0.504216969013214,0.543385565280914,0.536059617996215,0.500043302774429,0.465167599916458,0.498663616180419,0.500043302774429,0.026535857581099,0.0322332109238718,0.0377505258528539,0.026535857581099,0.498538672924041,0.427272737026214,0.471748620271682,0.41700404882431,0.697921454906463,0.683739900588989,0.496648430824279,0.4375,0.498538672924041,0.427272737026214,0.536059617996215,0.504216969013214,0.692696332931518,0.543385565280914,0.536059617996215,,,,,,,,,,4,,,,,,,110000000,encoder,general_purpose_models
